state,district,stage,sex,date,students
Sabah,Tongod,secondary,male,2021-01-01,1080
Sabah,Tongod,secondary,male,2022-01-01,1109
Sabah,Tongod,post_secondary,both,2018-01-01,103
Sabah,Tongod,post_secondary,both,2019-01-01,165
Sabah,Tongod,post_secondary,both,2020-01-01,82
Sabah,Tongod,post_secondary,both,2021-01-01,87
Sabah,Tongod,post_secondary,both,2022-01-01,103
Sabah,Tongod,post_secondary,female,2018-01-01,66
Sabah,Tongod,post_secondary,female,2019-01-01,119
Sabah,Tongod,post_secondary,female,2020-01-01,61
Sabah,Tongod,post_secondary,female,2021-01-01,57
Sabah,Tongod,post_secondary,female,2022-01-01,69
Sabah,Tongod,post_secondary,male,2018-01-01,37
Sabah,Tongod,post_secondary,male,2019-01-01,46
Sabah,Tongod,post_secondary,male,2020-01-01,21
Sabah,Tongod,post_secondary,male,2021-01-01,30
Sabah,Tongod,post_secondary,male,2022-01-01,34
Sabah,Tuaran,primary,both,2017-01-01,13273
Sabah,Tuaran,primary,both,2018-01-01,13733
Sabah,Tuaran,primary,both,2019-01-01,14378
Sabah,Tuaran,primary,both,2020-01-01,14936
Sabah,Tuaran,primary,both,2021-01-01,15316
Sabah,Tuaran,primary,both,2022-01-01,15588
Sabah,Tuaran,primary,female,2017-01-01,6357
Sabah,Tuaran,primary,female,2018-01-01,6598
Sabah,Tuaran,primary,female,2019-01-01,6925
Sabah,Tuaran,primary,female,2020-01-01,7151
Sabah,Tuaran,primary,female,2021-01-01,7361
Sabah,Tuaran,primary,female,2022-01-01,7595
Sabah,Tuaran,primary,male,2017-01-01,6916
Sabah,Tuaran,primary,male,2018-01-01,7135
Sabah,Tuaran,primary,male,2019-01-01,7453
Sabah,Tuaran,primary,male,2020-01-01,7785
Sabah,Tuaran,primary,male,2021-01-01,7955
Sabah,Tuaran,primary,male,2022-01-01,7993
Sabah,Tuaran,secondary,both,2017-01-01,9945
Sabah,Tuaran,secondary,both,2018-01-01,9261
Sabah,Tuaran,secondary,both,2019-01-01,9287
Sabah,Tuaran,secondary,both,2020-01-01,9495
Sabah,Tuaran,secondary,both,2021-01-01,10107
Sabah,Tuaran,secondary,both,2022-01-01,10782
Sabah,Tuaran,secondary,female,2017-01-01,5149
Sabah,Tuaran,secondary,female,2018-01-01,4674
Sabah,Tuaran,secondary,female,2019-01-01,4717
Sabah,Tuaran,secondary,female,2020-01-01,4762
Sabah,Tuaran,secondary,female,2021-01-01,4993
Sabah,Tuaran,secondary,female,2022-01-01,5182
Sabah,Tuaran,secondary,male,2017-01-01,4796
Sabah,Tuaran,secondary,male,2018-01-01,4587
Sabah,Tuaran,secondary,male,2019-01-01,4570
Sabah,Tuaran,secondary,male,2020-01-01,4733
Sabah,Tuaran,secondary,male,2021-01-01,5114
Sabah,Tuaran,secondary,male,2022-01-01,5600
Sabah,Tuaran,post_secondary,both,2018-01-01,687
Sabah,Tuaran,post_secondary,both,2019-01-01,740
Sabah,Tuaran,post_secondary,both,2020-01-01,325
Sabah,Tuaran,post_secondary,both,2021-01-01,386
Sabah,Tuaran,post_secondary,both,2022-01-01,309
Sabah,Tuaran,post_secondary,female,2018-01-01,473
Sabah,Tuaran,post_secondary,female,2019-01-01,519
Sabah,Tuaran,post_secondary,female,2020-01-01,232
Sabah,Tuaran,post_secondary,female,2021-01-01,286
Sabah,Tuaran,post_secondary,female,2022-01-01,210
Sabah,Tuaran,post_secondary,male,2018-01-01,214
Sabah,Tuaran,post_secondary,male,2019-01-01,221
Sabah,Tuaran,post_secondary,male,2020-01-01,93
Sabah,Tuaran,post_secondary,male,2021-01-01,100
Sabah,Tuaran,post_secondary,male,2022-01-01,99
Sarawak,All Districts,primary,both,2017-01-01,245423
Sarawak,All Districts,primary,both,2018-01-01,244941
Sarawak,All Districts,primary,both,2019-01-01,244813
Sarawak,All Districts,primary,both,2020-01-01,242258
Sarawak,All Districts,primary,both,2021-01-01,239373
Sarawak,All Districts,primary,both,2022-01-01,235319
Sarawak,All Districts,primary,female,2017-01-01,118569
Sarawak,All Districts,primary,female,2018-01-01,118572
Sarawak,All Districts,primary,female,2019-01-01,118348
Sarawak,All Districts,primary,female,2020-01-01,116944
Sarawak,All Districts,primary,female,2021-01-01,115678
Sarawak,All Districts,primary,female,2022-01-01,113656
Sarawak,All Districts,primary,male,2017-01-01,126854
Sarawak,All Districts,primary,male,2018-01-01,126369
Sarawak,All Districts,primary,male,2019-01-01,126465
Sarawak,All Districts,primary,male,2020-01-01,125314
Sarawak,All Districts,primary,male,2021-01-01,123695
Sarawak,All Districts,primary,male,2022-01-01,121663
Sarawak,All Districts,secondary,both,2017-01-01,202744
Sarawak,All Districts,secondary,both,2018-01-01,185852
Sarawak,All Districts,secondary,both,2019-01-01,183866
Sarawak,All Districts,secondary,both,2020-01-01,184190
Sarawak,All Districts,secondary,both,2021-01-01,188147
Sarawak,All Districts,secondary,both,2022-01-01,189658
Sarawak,All Districts,secondary,female,2017-01-01,103475
Sarawak,All Districts,secondary,female,2018-01-01,92615
Sarawak,All Districts,secondary,female,2019-01-01,91421
Sarawak,All Districts,secondary,female,2020-01-01,91356
Sarawak,All Districts,secondary,female,2021-01-01,92593
Sarawak,All Districts,secondary,female,2022-01-01,92723
Sarawak,All Districts,secondary,male,2017-01-01,99269
Sarawak,All Districts,secondary,male,2018-01-01,93237
Sarawak,All Districts,secondary,male,2019-01-01,92445
Sarawak,All Districts,secondary,male,2020-01-01,92834
Sarawak,All Districts,secondary,male,2021-01-01,95554
Sarawak,All Districts,secondary,male,2022-01-01,96935
Sarawak,All Districts,post_secondary,both,2018-01-01,14963
Sarawak,All Districts,post_secondary,both,2019-01-01,14722
Sarawak,All Districts,post_secondary,both,2020-01-01,7597
Sarawak,All Districts,post_secondary,both,2021-01-01,7793
Sarawak,All Districts,post_secondary,both,2022-01-01,7502
Sarawak,All Districts,post_secondary,female,2018-01-01,9515
Sarawak,All Districts,post_secondary,female,2019-01-01,9353
Sarawak,All Districts,post_secondary,female,2020-01-01,4697
Sarawak,All Districts,post_secondary,female,2021-01-01,4910
Sarawak,All Districts,post_secondary,female,2022-01-01,4580
Sarawak,All Districts,post_secondary,male,2018-01-01,5448
Sarawak,All Districts,post_secondary,male,2019-01-01,5369
Sarawak,All Districts,post_secondary,male,2020-01-01,2900
Sarawak,All Districts,post_secondary,male,2021-01-01,2883
Sarawak,All Districts,post_secondary,male,2022-01-01,2922
Sarawak,Asajaya,primary,both,2018-01-01,4108
Sarawak,Asajaya,primary,both,2019-01-01,4120
Sarawak,Asajaya,primary,both,2020-01-01,4097
Sarawak,Asajaya,primary,both,2021-01-01,4095
Sarawak,Asajaya,primary,both,2022-01-01,3974
Sarawak,Asajaya,primary,female,2018-01-01,2007
Sarawak,Asajaya,primary,female,2019-01-01,2039
Sarawak,Asajaya,primary,female,2020-01-01,2032
Sarawak,Asajaya,primary,female,2021-01-01,2031
Sarawak,Asajaya,primary,female,2022-01-01,1917
Sarawak,Asajaya,primary,male,2018-01-01,2101
Sarawak,Asajaya,primary,male,2019-01-01,2081
Sarawak,Asajaya,primary,male,2020-01-01,2065
Sarawak,Asajaya,primary,male,2021-01-01,2064
Sarawak,Asajaya,primary,male,2022-01-01,2057
Sarawak,Asajaya,secondary,both,2018-01-01,3860
Sarawak,Asajaya,secondary,both,2019-01-01,3835
Sarawak,Asajaya,secondary,both,2020-01-01,3979
Sarawak,Asajaya,secondary,both,2021-01-01,4237
Sarawak,Asajaya,secondary,both,2022-01-01,4411
Sarawak,Asajaya,secondary,female,2018-01-01,1954
Sarawak,Asajaya,secondary,female,2019-01-01,1910
Sarawak,Asajaya,secondary,female,2020-01-01,1985
Sarawak,Asajaya,secondary,female,2021-01-01,2126
Sarawak,Asajaya,secondary,female,2022-01-01,2180
Sarawak,Asajaya,secondary,male,2018-01-01,1906
Sarawak,Asajaya,secondary,male,2019-01-01,1925
Sarawak,Asajaya,secondary,male,2020-01-01,1994
Sarawak,Asajaya,secondary,male,2021-01-01,2111
Sarawak,Asajaya,secondary,male,2022-01-01,2231
Sarawak,Asajaya,post_secondary,both,2018-01-01,290
Sarawak,Asajaya,post_secondary,both,2019-01-01,331
Sarawak,Asajaya,post_secondary,both,2020-01-01,170
Sarawak,Asajaya,post_secondary,both,2021-01-01,153
Sarawak,Asajaya,post_secondary,both,2022-01-01,155
Sarawak,Asajaya,post_secondary,female,2018-01-01,177
Sarawak,Asajaya,post_secondary,female,2019-01-01,233
Sarawak,Asajaya,post_secondary,female,2020-01-01,123
Sarawak,Asajaya,post_secondary,female,2021-01-01,104
Sarawak,Asajaya,post_secondary,female,2022-01-01,109
Sarawak,Asajaya,post_secondary,male,2018-01-01,113
Sarawak,Asajaya,post_secondary,male,2019-01-01,98
Sarawak,Asajaya,post_secondary,male,2020-01-01,47
Sarawak,Asajaya,post_secondary,male,2021-01-01,49
Sarawak,Asajaya,post_secondary,male,2022-01-01,46
Sarawak,Bau,primary,both,2017-01-01,5422
Sarawak,Bau,primary,both,2018-01-01,5382
Sarawak,Bau,primary,both,2019-01-01,5394
Sarawak,Bau,primary,both,2020-01-01,5313
Sarawak,Bau,primary,both,2021-01-01,5210
Sarawak,Bau,primary,both,2022-01-01,5101
Sarawak,Bau,primary,female,2017-01-01,2601
Sarawak,Bau,primary,female,2018-01-01,2581
Sarawak,Bau,primary,female,2019-01-01,2565
Sarawak,Bau,primary,female,2020-01-01,2541
Sarawak,Bau,primary,female,2021-01-01,2477
Sarawak,Bau,primary,female,2022-01-01,2436
Sarawak,Bau,primary,male,2017-01-01,2821
Sarawak,Bau,primary,male,2018-01-01,2801
Sarawak,Bau,primary,male,2019-01-01,2829
Sarawak,Bau,primary,male,2020-01-01,2772
Sarawak,Bau,primary,male,2021-01-01,2733
Sarawak,Bau,primary,male,2022-01-01,2665
Sarawak,Bau,secondary,both,2017-01-01,5513
Sarawak,Bau,secondary,both,2018-01-01,4948
Sarawak,Bau,secondary,both,2019-01-01,4862
Sarawak,Bau,secondary,both,2020-01-01,4868
Sarawak,Bau,secondary,both,2021-01-01,4820
Sarawak,Bau,secondary,both,2022-01-01,4750
Sarawak,Bau,secondary,female,2017-01-01,2806
Sarawak,Bau,secondary,female,2018-01-01,2408
Sarawak,Bau,secondary,female,2019-01-01,2359
Sarawak,Bau,secondary,female,2020-01-01,2360
Sarawak,Bau,secondary,female,2021-01-01,2367
Sarawak,Bau,secondary,female,2022-01-01,2338
Sarawak,Bau,secondary,male,2017-01-01,2707
Sarawak,Bau,secondary,male,2018-01-01,2540
Sarawak,Bau,secondary,male,2019-01-01,2503
Sarawak,Bau,secondary,male,2020-01-01,2508
Sarawak,Bau,secondary,male,2021-01-01,2453
Sarawak,Bau,secondary,male,2022-01-01,2412
Sarawak,Bau,post_secondary,both,2018-01-01,458
Sarawak,Bau,post_secondary,both,2019-01-01,432
Sarawak,Bau,post_secondary,both,2020-01-01,172
Sarawak,Bau,post_secondary,both,2021-01-01,165
Sarawak,Bau,post_secondary,both,2022-01-01,184
Sarawak,Bau,post_secondary,female,2018-01-01,334
Sarawak,Bau,post_secondary,female,2019-01-01,319
Sarawak,Bau,post_secondary,female,2020-01-01,122
Sarawak,Bau,post_secondary,female,2021-01-01,113
Sarawak,Bau,post_secondary,female,2022-01-01,111
Sarawak,Bau,post_secondary,male,2018-01-01,124
Sarawak,Bau,post_secondary,male,2019-01-01,113
Sarawak,Bau,post_secondary,male,2020-01-01,50
Sarawak,Bau,post_secondary,male,2021-01-01,52
Sarawak,Bau,post_secondary,male,2022-01-01,73
Sarawak,Belaga,primary,both,2017-01-01,2928
Sarawak,Belaga,primary,both,2018-01-01,2026
Sarawak,Belaga,primary,both,2019-01-01,1954
Sarawak,Belaga,primary,both,2020-01-01,1823
Sarawak,Belaga,primary,both,2021-01-01,1846
Sarawak,Belaga,primary,both,2022-01-01,1776
Sarawak,Belaga,primary,female,2017-01-01,1400
Sarawak,Belaga,primary,female,2018-01-01,966
Sarawak,Belaga,primary,female,2019-01-01,964
Sarawak,Belaga,primary,female,2020-01-01,885
Sarawak,Belaga,primary,female,2021-01-01,885
Sarawak,Belaga,primary,female,2022-01-01,857
Sarawak,Belaga,primary,male,2017-01-01,1528
Sarawak,Belaga,primary,male,2018-01-01,1060
Sarawak,Belaga,primary,male,2019-01-01,990
Sarawak,Belaga,primary,male,2020-01-01,938
Sarawak,Belaga,primary,male,2021-01-01,961
Sarawak,Belaga,primary,male,2022-01-01,919
Sarawak,Belaga,secondary,both,2017-01-01,1963
Sarawak,Belaga,secondary,both,2018-01-01,1864
Sarawak,Belaga,secondary,both,2019-01-01,1855
Sarawak,Belaga,secondary,both,2020-01-01,1851
Sarawak,Belaga,secondary,both,2021-01-01,1887
Sarawak,Belaga,secondary,both,2022-01-01,2017
Sarawak,Belaga,secondary,female,2017-01-01,1052
Sarawak,Belaga,secondary,female,2018-01-01,955
Sarawak,Belaga,secondary,female,2019-01-01,948
Sarawak,Belaga,secondary,female,2020-01-01,927
Sarawak,Belaga,secondary,female,2021-01-01,957
Sarawak,Belaga,secondary,female,2022-01-01,1001
Sarawak,Belaga,secondary,male,2017-01-01,911
Sarawak,Belaga,secondary,male,2018-01-01,909
Sarawak,Belaga,secondary,male,2019-01-01,907
Sarawak,Belaga,secondary,male,2020-01-01,924
Sarawak,Belaga,secondary,male,2021-01-01,930
Sarawak,Belaga,secondary,male,2022-01-01,1016
Sarawak,Belaga,post_secondary,both,2018-01-01,67
Sarawak,Belaga,post_secondary,both,2019-01-01,69
Sarawak,Belaga,post_secondary,both,2020-01-01,41
Sarawak,Belaga,post_secondary,both,2021-01-01,55
Sarawak,Belaga,post_secondary,both,2022-01-01,38
Sarawak,Belaga,post_secondary,female,2018-01-01,47
Sarawak,Belaga,post_secondary,female,2019-01-01,47
Sarawak,Belaga,post_secondary,female,2020-01-01,27
Sarawak,Belaga,post_secondary,female,2021-01-01,40
Sarawak,Belaga,post_secondary,female,2022-01-01,28
Sarawak,Belaga,post_secondary,male,2018-01-01,20
Sarawak,Belaga,post_secondary,male,2019-01-01,22
Sarawak,Belaga,post_secondary,male,2020-01-01,14
Sarawak,Belaga,post_secondary,male,2021-01-01,15
Sarawak,Belaga,post_secondary,male,2022-01-01,10
Sarawak,Betong,primary,both,2017-01-01,7076
Sarawak,Betong,primary,both,2018-01-01,7112
Sarawak,Betong,primary,both,2019-01-01,7065
Sarawak,Betong,primary,both,2020-01-01,6999
Sarawak,Betong,primary,both,2021-01-01,6965
Sarawak,Betong,primary,both,2022-01-01,6936
Sarawak,Betong,primary,female,2017-01-01,3493
Sarawak,Betong,primary,female,2018-01-01,3476
Sarawak,Betong,primary,female,2019-01-01,3408
Sarawak,Betong,primary,female,2020-01-01,3334
Sarawak,Betong,primary,female,2021-01-01,3343
Sarawak,Betong,primary,female,2022-01-01,3320
Sarawak,Betong,primary,male,2017-01-01,3583
Sarawak,Betong,primary,male,2018-01-01,3636
Sarawak,Betong,primary,male,2019-01-01,3657
Sarawak,Betong,primary,male,2020-01-01,3665
Sarawak,Betong,primary,male,2021-01-01,3622
Sarawak,Betong,primary,male,2022-01-01,3616
Sarawak,Betong,secondary,both,2017-01-01,6714
Sarawak,Betong,secondary,both,2018-01-01,5775
Sarawak,Betong,secondary,both,2019-01-01,5615
Sarawak,Betong,secondary,both,2020-01-01,5612
Sarawak,Betong,secondary,both,2021-01-01,5768
Sarawak,Betong,secondary,both,2022-01-01,5845
Sarawak,Betong,secondary,female,2017-01-01,3343
Sarawak,Betong,secondary,female,2018-01-01,2870
Sarawak,Betong,secondary,female,2019-01-01,2839
Sarawak,Betong,secondary,female,2020-01-01,2823
Sarawak,Betong,secondary,female,2021-01-01,2846
Sarawak,Betong,secondary,female,2022-01-01,2858
Sarawak,Betong,secondary,male,2017-01-01,3371
Sarawak,Betong,secondary,male,2018-01-01,2905
Sarawak,Betong,secondary,male,2019-01-01,2776
Sarawak,Betong,secondary,male,2020-01-01,2789
Sarawak,Betong,secondary,male,2021-01-01,2922
Sarawak,Betong,secondary,male,2022-01-01,2987
Sarawak,Betong,post_secondary,both,2018-01-01,835
Sarawak,Betong,post_secondary,both,2019-01-01,760
Sarawak,Betong,post_secondary,both,2020-01-01,506
Sarawak,Betong,post_secondary,both,2021-01-01,473
Sarawak,Betong,post_secondary,both,2022-01-01,513
Sarawak,Betong,post_secondary,female,2018-01-01,460
Sarawak,Betong,post_secondary,female,2019-01-01,406
Sarawak,Betong,post_secondary,female,2020-01-01,254
Sarawak,Betong,post_secondary,female,2021-01-01,275
Sarawak,Betong,post_secondary,female,2022-01-01,247
Sarawak,Betong,post_secondary,male,2018-01-01,375
Sarawak,Betong,post_secondary,male,2019-01-01,354
Sarawak,Betong,post_secondary,male,2020-01-01,252
Sarawak,Betong,post_secondary,male,2021-01-01,198
Sarawak,Betong,post_secondary,male,2022-01-01,266
Sarawak,Bintulu,primary,both,2017-01-01,17402
Sarawak,Bintulu,primary,both,2018-01-01,17749
Sarawak,Bintulu,primary,both,2019-01-01,17877
Sarawak,Bintulu,primary,both,2020-01-01,17994
Sarawak,Bintulu,primary,both,2021-01-01,17890
Sarawak,Bintulu,primary,both,2022-01-01,17859
Sarawak,Bintulu,primary,female,2017-01-01,8432
Sarawak,Bintulu,primary,female,2018-01-01,8628
Sarawak,Bintulu,primary,female,2019-01-01,8650
Sarawak,Bintulu,primary,female,2020-01-01,8745
Sarawak,Bintulu,primary,female,2021-01-01,8773
Sarawak,Bintulu,primary,female,2022-01-01,8679
Sarawak,Bintulu,primary,male,2017-01-01,8970
Sarawak,Bintulu,primary,male,2018-01-01,9121
Sarawak,Bintulu,primary,male,2019-01-01,9227
Sarawak,Bintulu,primary,male,2020-01-01,9249
Sarawak,Bintulu,primary,male,2021-01-01,9117
Sarawak,Bintulu,primary,male,2022-01-01,9180
Sarawak,Bintulu,secondary,both,2017-01-01,14475
Sarawak,Bintulu,secondary,both,2018-01-01,13216
Sarawak,Bintulu,secondary,both,2019-01-01,13150
Sarawak,Bintulu,secondary,both,2020-01-01,13295
Sarawak,Bintulu,secondary,both,2021-01-01,13580
Sarawak,Bintulu,secondary,both,2022-01-01,13788
Sarawak,Bintulu,secondary,female,2017-01-01,7302
Sarawak,Bintulu,secondary,female,2018-01-01,6585
Sarawak,Bintulu,secondary,female,2019-01-01,6535
Sarawak,Bintulu,secondary,female,2020-01-01,6604
Sarawak,Bintulu,secondary,female,2021-01-01,6635
Sarawak,Bintulu,secondary,female,2022-01-01,6732
Sarawak,Bintulu,secondary,male,2017-01-01,7173
Sarawak,Bintulu,secondary,male,2018-01-01,6631
Sarawak,Bintulu,secondary,male,2019-01-01,6615
Sarawak,Bintulu,secondary,male,2020-01-01,6691
Sarawak,Bintulu,secondary,male,2021-01-01,6945
Sarawak,Bintulu,secondary,male,2022-01-01,7056
Sarawak,Bintulu,post_secondary,both,2018-01-01,1139
Sarawak,Bintulu,post_secondary,both,2019-01-01,1120
Sarawak,Bintulu,post_secondary,both,2020-01-01,668
Sarawak,Bintulu,post_secondary,both,2021-01-01,598
Sarawak,Bintulu,post_secondary,both,2022-01-01,673
Sarawak,Bintulu,post_secondary,female,2018-01-01,665
Sarawak,Bintulu,post_secondary,female,2019-01-01,681
Sarawak,Bintulu,post_secondary,female,2020-01-01,384
Sarawak,Bintulu,post_secondary,female,2021-01-01,377
Sarawak,Bintulu,post_secondary,female,2022-01-01,384
Sarawak,Bintulu,post_secondary,male,2018-01-01,474
Sarawak,Bintulu,post_secondary,male,2019-01-01,439
Sarawak,Bintulu,post_secondary,male,2020-01-01,284
Sarawak,Bintulu,post_secondary,male,2021-01-01,221
Sarawak,Bintulu,post_secondary,male,2022-01-01,289
Sarawak,Dalat,primary,both,2017-01-01,2691
Sarawak,Dalat,primary,both,2018-01-01,2616
Sarawak,Dalat,primary,both,2019-01-01,2615
Sarawak,Dalat,primary,both,2020-01-01,2581
Sarawak,Dalat,primary,both,2021-01-01,2502
Sarawak,Dalat,primary,both,2022-01-01,2444
Sarawak,Dalat,primary,female,2017-01-01,1298
Sarawak,Dalat,primary,female,2018-01-01,1246
Sarawak,Dalat,primary,female,2019-01-01,1238
Sarawak,Dalat,primary,female,2020-01-01,1208
Sarawak,Dalat,primary,female,2021-01-01,1184
Sarawak,Dalat,primary,female,2022-01-01,1180
Sarawak,Dalat,primary,male,2017-01-01,1393
Sarawak,Dalat,primary,male,2018-01-01,1370
Sarawak,Dalat,primary,male,2019-01-01,1377
Sarawak,Dalat,primary,male,2020-01-01,1373
Sarawak,Dalat,primary,male,2021-01-01,1318
Sarawak,Dalat,primary,male,2022-01-01,1264
Sarawak,Dalat,secondary,both,2017-01-01,2584
Sarawak,Dalat,secondary,both,2018-01-01,2374
Sarawak,Dalat,secondary,both,2019-01-01,2321
Sarawak,Dalat,secondary,both,2020-01-01,2358
Sarawak,Dalat,secondary,both,2021-01-01,2414
Sarawak,Dalat,secondary,both,2022-01-01,2436
Sarawak,Dalat,secondary,female,2017-01-01,1330
Sarawak,Dalat,secondary,female,2018-01-01,1183
Sarawak,Dalat,secondary,female,2019-01-01,1141
Sarawak,Dalat,secondary,female,2020-01-01,1178
Sarawak,Dalat,secondary,female,2021-01-01,1208
Sarawak,Dalat,secondary,female,2022-01-01,1198
Sarawak,Dalat,secondary,male,2017-01-01,1254
Sarawak,Dalat,secondary,male,2018-01-01,1191
Sarawak,Dalat,secondary,male,2019-01-01,1180
Sarawak,Dalat,secondary,male,2020-01-01,1180
Sarawak,Dalat,secondary,male,2021-01-01,1206
Sarawak,Dalat,secondary,male,2022-01-01,1238
Sarawak,Dalat,post_secondary,both,2018-01-01,205
Sarawak,Dalat,post_secondary,both,2019-01-01,246
Sarawak,Dalat,post_secondary,both,2020-01-01,123
Sarawak,Dalat,post_secondary,both,2021-01-01,120
Sarawak,Dalat,post_secondary,both,2022-01-01,103
Sarawak,Dalat,post_secondary,female,2018-01-01,137
Sarawak,Dalat,post_secondary,female,2019-01-01,167
Sarawak,Dalat,post_secondary,female,2020-01-01,82
Sarawak,Dalat,post_secondary,female,2021-01-01,79
Sarawak,Dalat,post_secondary,female,2022-01-01,68
Sarawak,Dalat,post_secondary,male,2018-01-01,68
Sarawak,Dalat,post_secondary,male,2019-01-01,79
Sarawak,Dalat,post_secondary,male,2020-01-01,41
Sarawak,Dalat,post_secondary,male,2021-01-01,41
Sarawak,Dalat,post_secondary,male,2022-01-01,35
Sarawak,Daro,primary,both,2017-01-01,4972
Sarawak,Daro,primary,both,2018-01-01,5027
Sarawak,Daro,primary,both,2019-01-01,5016
Sarawak,Daro,primary,both,2020-01-01,4948
Sarawak,Daro,primary,both,2021-01-01,4857
Sarawak,Daro,primary,both,2022-01-01,4766
Sarawak,Daro,primary,female,2017-01-01,2395
Sarawak,Daro,primary,female,2018-01-01,2434
Sarawak,Daro,primary,female,2019-01-01,2448
Sarawak,Daro,primary,female,2020-01-01,2387
Sarawak,Daro,primary,female,2021-01-01,2363
Sarawak,Daro,primary,female,2022-01-01,2310
Sarawak,Daro,primary,male,2017-01-01,2577
Sarawak,Daro,primary,male,2018-01-01,2593
Sarawak,Daro,primary,male,2019-01-01,2568
Sarawak,Daro,primary,male,2020-01-01,2561
